评分,用户,评论详情,日期,IP位置
5分 超棒,小马恒恒,寺庙在贵州还是挺有名的，香火旺盛，当然若是多花钱，还会有大师们答疑解惑。不过对于非信徒们来说，寺庙外面的广场上，会有猕猴群，都不怎么怕人，会来抢东西吃的那种，远远看看还是挺可爱的。如果你到了黔灵山，一定要上山拜拜这儿，可以洗心。,2018-06-15,IP属地：未知
5分 超棒,天边的海999,弘福寺位于贵阳市黔灵山群峰中心，距城约1.5公里，为贵州首刹，是十方丛林，素有“黔南第一山”之称。弘福寺于1672年（清康熙11年）由赤松和尚开创，“弘福”二字乃“弘佛大愿，救人救世；福我众生，善始善终之意。,2019-03-17,IP属地：未知
4分 满意,牛奶海,弘福寺位于贵州省贵阳市云岩区枣山路187号，就是在黔灵山公园内，是贵州省佛教界排名第一的一座寺庙，其规模确实是不小的，而且香火也是比较旺的。,2022-02-18,IP属地：未知
5分 超棒,精光葫芦娃,弘福寺位于贵州省贵阳市西北的黔灵山上，距市中心约1.5公里。为赤松和尚(1634-1706年)于清康熙十一年(1672年)所创建。原寺中轴线上有山门殿、天王殿、观音殿、大雄宝殿、藏经楼;两旁有方丈苑、尊客寮、如意寮、厨仓、禅堂、云水堂、戒堂等，占地约12000平方米，楼台亭阁，庄严肃穆，道场兴盛，禅风大振，常住僧众多达百馀人。赤松亲订《丛林清规八条》定为十方丛林，为贵州首刹。,2020-11-29,IP属地：未知
5分 超棒,囧囧有神5685,弘福寺位于贵阳市黔灵山群峰中心，是十方丛林，为贵州首刹，黔灵山向有“黔南第一山”之称。弘福寺于1672年（清康熙11年）由赤松和尚开创，“弘福”二字乃“弘佛大愿，救人救世；福我众生，善始善终之意。赤松是为本寺开山始祖，佛法为临济一系之正宗，乃禅门五宗之一。就在黔灵山景区里面，但是要单独收门票。可以进去转转的，历史很悠久，是贵州最有名的寺庙。猴子很多，很可爱。值得转转。,2019-10-28,IP属地：未知
5分 超棒,彩虹梦m,2元门票，也是黔灵山公园内唯一另收门票的景点。寺内香火较旺，里面不算太大，转一圈有半小时足够，建筑宏伟，很是气派，庄严神圣。里面有斋饭，食者众多。,2018-09-01,IP属地：未知
4分 满意,真诚7577,弘福寺位于贵阳市黔灵山群峰中心，是十方丛林，为贵州首刹，向有“黔南第一山”之称。弘福寺于1由赤松和尚开创，“弘福”二字乃弘扬佛意，救人救世之意,2021-05-14,IP属地：未知
4分 满意,pingping321,弘福寺位于黔灵山公园内。进入公园后顺着左手边的路上山就到了，需要爬20-分钟左右吧，都是石阶，有点累。沿途除了树木，还有一些石刻，风景不错，和山下的熙熙攘攘成鲜明对比，山上还挺安静的。如果时间充足，可以过来看一看。,2020-02-21,IP属地：未知
5分 超棒,脚步丈量天涯的人,贵阳市内最大的佛教寺院，位于风光优美的黔灵山公园内，寺院依山而建，院内殿宇森森，梵音袅袅，香火鼎盛，还拥有国内规模第二大的塔林。,2020-09-25,IP属地：未知
5分 超棒,hlq888,位于“黔南第一山”贵阳黔灵山，清康熙年间开创，“弘福”二字乃“弘福大愿，福我众生”之意！,2019-11-26,IP属地：未知
4分 满意,云石雨,弘福寺位于黔灵山公园内，年初一上午逛逛公园登登高，寺庙里己经人山人海。进公园一路上猴子很多，有打打闹闹的，还有问你要水果哟。,2023-02-08,IP属地：上海
5分 超棒,藤琦丝织,规模很大，里面猴子都很漂亮，和它们一起拍照不错的，景色美丽,2023-03-04,IP属地：贵州
5分 超棒,zixunshi99,弘福”二字乃“弘佛大愿，救人救世；福我众生，善始善终之意。赤松是为弘福寺开山始祖，佛法为临济一系之正宗，乃禅门五宗之一。有机会一定要参拜,2019-12-13,IP属地：未知
5分 超棒,七月四月,在贵阳黔灵山公园内，如果沿山路爬上去一路风景一路小弥猴相随1，但需要一定体力，选择缆车上又少了份野趣，弘福寺为贵州首刹，非常值得来看一看,2018-07-08,IP属地：未知
5分 超棒,精灵背包游侠,弘福寺――贵阳黔灵山上的沧桑古寺，是公园内除了野生猕猴之外的两大看点之一。黔灵山类似于白云山在广州的地位，但纯粹的山林景观同样很普通。,2019-01-04,IP属地：未知
5分 超棒,莲子99,黔灵山公园中的一个寺庙，位于半山。太早去的话这里不开门，前广场挺大的，门头很显眼，整体建筑呈现红色，围墙很完整. 把内部包裹起来。,2020-10-12,IP属地：未知
5分 超棒,tt梦幻小妖,弘福寺位于贵阳市黔灵山群峰中心，为贵州首刹，是十方丛林，素有“黔南第一山”之称。弘福寺于1672年（清康熙11年）由赤松和尚开创,2019-12-13,IP属地：未知
5分 超棒,Princesstt,洪福寺和中国一般的寺庙的建筑结构还是相似的在他的大山门上就有佛教协会会长的题词，里面还有一个法华经塔，也是非常有名的。就在黔灵山,2019-12-13,IP属地：未知
5分 超棒,fooler0809,黔灵山山上的寺庙，总体比较舒展，规模不算很大，但建筑很有特色，维护得比较好，前面有广场，红色的围墙配合上翘的檐口很是醒目。,2020-11-17,IP属地：未知
4分 满意,SFC申花魂,在黔灵山公园里面，山顶就是弘福寺了，从大门可以直接上来，我从动物园那里饶了一大圈才走了上来，真的是爬了一整做山啊，山上还有好多很可爱的的猴子哦，但是会抢东西的哦。,2019-03-27,IP属地：未知
5分 超棒,Tiger_1962,"贵阳弘福寺位于贵阳市黔灵山群峰中心，距城约1.5公里左右，是十方丛林，为贵州首刹，向有“黔南第一山”之称。
弘福寺于1672年由赤松和尚开创，“弘福”二字乃“弘佛大愿，救人救世；福我众生，善始善终之意；赤松是为本寺开山始祖，佛法为临济一系之正宗，乃禅门五宗之一。",2023-06-28,IP属地：贵州
4分 满意,吴立珍,弘福寺坐落于贵阳黔灵山上，素有“贵州首刹”之称。弘福寺内有摩岩石刻、徐霞客游过的古佛洞、历代长老塔林等古代遗迹，而寺庙本身素以祈福灵验著称，因此香火十分旺盛。,2020-06-15,IP属地：未知
5分 超棒,五喵喵,"弘福寺 恰逢八月十五 弘福寺祈福 保佑哈

位于贵阳黔灵山公园内，可以爬山上去也可以坐缆车上去，沿途有好多猕猴，风景也很秀丽。

寺庙🏯雄伟。",2020-10-07,IP属地：未知
3分 不错,吴立珍,弘福寺在贵阳黔灵山上，素有“贵州首刹”之称。弘福寺内有摩岩石刻、徐霞客游过的古佛洞、历代长老塔林等古代遗迹，而寺庙本身素以祈福灵验著称，因此香火十分旺盛。,2022-06-05,IP属地：未知
5分 超棒,木子娜娜,不大，但是古香古色，九龙图很喜欢，听说很灵验,2019-05-09,IP属地：未知
5分 超棒,落落陌上桑,"黔灵山公园是集自然风光、文物古迹、民俗风情和娱乐休闲为一体的综合性公园，因素有""黔南第一山""之称的黔灵山而得名。黔灵山由弘福寺、黔灵湖、三岭湾等六个大的浏览区构成，以山幽林密、湖水清澈为特色，集山、林、泉、湖、洞、寺、动物于一体，有“贵在城中，美在自然”之称。",2022-08-17,IP属地：贵州
5分 超棒,,弘福寺依然香火旺盛，古色古香的建筑使这里成为难得一处幽静之地。看着成堆的灰烬和周围的香客，就可以想象得到善男信女的虔诚，感受到这里浓郁的佛教文化。,2019-12-03,IP属地：未知
5分 超棒,乐乐嘻嘻哈哈,在贵阳当地的灵山公园内，是贵州的首刹，一直以来一直有着黔南第一山之称。感觉寺庙修缮的很好，香火非常的旺。当地人还是蛮虔诚的。,2019-10-03,IP属地：未知
4分 满意,读万卷书；行万里路,弘福寺位于黔灵山公园的山上，从大门处有缆车可以直接到达，不过去的时候发现缆车并未启动。寺内有很多古迹，算是贵阳内历史比较悠久的古寺了,2019-11-21,IP属地：未知
