评分,用户,评论详情,日期,IP位置
无评分,匿名用户,该套餐好吃美味价格合理，卫生整洁干净，服务员热情,展开更多,
无评分,匿名用户,看起来是非常简单的农家乐，没有过于浮夸的装修，简单的感觉像是家常菜。印象蕞深的是服务特别热情，有求必应，并且每上一道菜还会解释，边吃边学~不过酸汤鱼原来是西红柿汤，据说是自己熬制的，确实和北京吃的那些调料包火锅不同，不如那么酸。不过西红柿汤并不合我家口味，后面的贵州辣子鸡也跟其他地方完全不同，开始有些意外，后面发现吃起来有点儿上瘾，蕞喜欢是本地野菜。不过感觉还是体验了当地特色，值得一来。,展开更多,
无评分,匿名用户,非常大的惊喜。黄果树镇上不起眼的一个小饭馆，进门看到满墙的荣誉证书我就感觉来对了。点了四个菜，各个好吃，没有雷。🥘🥘青椒鸡强烈推荐。微辣，咸鲜。鸡腿肉炸过略带焦香，特别入味。比传统辣子鸡好吃🎍🎍腊味糯米笋推荐。腊肉和笋衣就是绝配，又香又脆🥔🥔燕麦土豆包强烈推荐。外形以假乱真，可以说这家的老板在厨艺上是有追求的，有创新。🍆🍆豆角茄子推荐。除了豆角茄子还加了西红柿，味道很丰富。营养丰富。大家来黄果树旅游值得来尝一尝，值得多次体验的一家餐厅。,展开更多,
无评分,匿名用户,习惯了在携程订所有的行程包括旅游攻略也喜欢在携程上面找。看到一家推荐率比较高的店铺，名字很有意思😊黔人百味·贵州菜~青椒鱼🐟青椒鱼用的江团鱼🐟，汤鲜味美，食材新鲜无土腥味！浓浓的鱼汤配上一碗米饭就是下饭神器！🍰布衣豆腐豆腐是脆口的，很有特色，有豆香味。口米糕米糕也有浓浓的米香味，有点小时候的感觉！就连小菜青菜都很新鲜！很嫩！！！老板态度很热情，是一次不错的体验，每一道菜都有自己的特色，很少给五星好评。,展开更多,
无评分,匿名用户,下高速在高德地图搜了一下，当地排名第一的餐厅，路边可以停车，老板娘热情又耐性的介绍菜品，也给我们介绍黄果树游玩攻略😇😇青椒鸡，是招牌菜，太好吃了，吃个精光，鸡肉大小刚刚好，味道特别好吃折耳根，用了自己泡的酸菜一起拌，很有特色/::B/::B豆腐是老板娘强烈推荐的，口感很特别，弹牙炝炒的野菜，也很好吃，青翠又清脆两个人四个菜，吃的干干净净。那个野生竹叶菜我还特意问了老板附近有没有卖，实在是好吃😋😋他家的招牌酸汤鱼和青椒鸡也好吃，值得大家去品尝品尝，菜品种类很多，而且都是新鲜食材。完美的一次体验[呲牙][呲牙],展开更多,
无评分,匿名用户,因为是旅游区嘛！人多得要命。。,展开更多,
无评分,匿名用户,还好！味道也不错。挺好的…………,展开更多,
无评分,匿名用户,味道真不错，价格稍贵。带皮牛肉特色，味好，就是皮难嚼,展开更多,
无评分,匿名用户,味道一般，环境一般，但服务不错，收费合理,展开更多,
无评分,匿名用户,口味: 整体菜口味特淡没有味道不推荐酸汤鱼环境:环境不错服务:服务很好,展开更多,
