评分,用户,评论详情,日期,IP位置
无评分,匿名用户,贵阳黔菜大食堂，贵州人心中的地道黔菜#品尝地道美食 #当地才能吃到的美食 #寻味美食,展开更多,
无评分,匿名用户,发现了一家很特别的餐馆---黔大叔大排档，桌椅全是古董桌椅，开放式大厨房，可以清晰看到厨师在做菜，装修环境不错，菜的味道也是地道的贵州味道，特别适合去尝试一下。📍详细地址：贵阳市南明区富水南路186号，泰祥国际负二楼，开车去方便，停车位充足，附近还有小吃街，临近甲秀楼，饭后还可以去甲秀楼逛一下，看看贵阳绝美的夜景。❤推荐理由：1.地道贵阳菜，味道好吃，价格不贵，2.餐桌都是古董桌椅子，感觉小时候吃饭的感觉一样。3.餐厅环境好，装修好看，适合拍照。#当地才能吃到的美食📝注意tips：他家生意特别好，饭点去需要等位。,展开更多,
无评分,匿名用户,贵阳这家黔菜大牌档上新宵夜头都香晕等到了贵阳必吃榜上的黔菜大排档上新现在也可以吃到宵夜和爆炒菜品噜!营业时间也延长到了凌晨3:00又有宵夜好去处啦!!一烤鸡全拼:鸡皮+鸡胗+鸡肉+鸡爪→配上辣椒面酸萝卜折耳根，味道香到飞起!还有单独的辣椒水蘸料(比较辣一蒜香花甲:蒜香味十足，满满一大盆hh，下酒必备高压锅乳山生蚝:超级超级大个头的乳山生蚝，配上秘制的酱汁味道简直不要太香一辣卤牛蛙:很嫩很Q弹的肉质，牛蛙也是超大一只，辣卤的味道更抓人一辣卤荤素锅:荤素搭配更香糟辣梅子肉	:真的有人会不爱糟辣椒吗大块的梅子肉和糟辣椒一起害羞劲道的面一条，酸酸辣辣超级开胃鲜酿扎啤	0:8r超大一杯的啤酒，宵夜搭配的yyds空间超大环境又好品质又很OK的宵夜局你真的不心动来和朋友组一局吗自:人均￥65(这么高的性价比真的会爱#特色美食 #寻找旅游中的美食 #旅游美食 #美食推荐 #去了还想去的地方,展开更多,
无评分,匿名用户,🕹位置：南明区富水南路泰祥国际负二楼🍃环境：一进门就是复古风格 桌椅是木质的 很有年代感 很有大排档的感觉🛎服务：都是扫码自助点单 上菜速度很快 服务员态度也比较好「米汤」他家的饮料是米汤哈哈 还是用很有特色的七十年代的杯子装的 别有一番风味～「油渣莲花白」虽然是一道素菜 但是真的很好吃 不知道是不是用肥肉把油炸干来炒的 味道超级奈斯 又特别下饭 推荐！「青菜牛肉」份量很足 味道也很不错 我比较喜欢吃青菜牛肉 对这道菜就比较偏爱一些[呲牙]有一小点点辣 但是还能接受,展开更多,
无评分,匿名用户,"推荐理由：爽爽的贵阳，不仅在于爽朗的天气，清爽的风景，还在于永远吃不腻的，爽爽的美食[!][!]街头巷尾的小吃摊铺，仿佛蛰伏在城市里的美食炸弹，对着每一个经过的人疯狂释放香气，那些花样，翻来覆去吃上一个月，也不会重样[Yeah][Yeah]酸得畅快淋漓的酸汤锅，脆弹的肠旺面，糯绵的洋芋粑粑，汤头浓稠的豆米火锅......总有一款让人爱不释口[Awesome][Awesome]餐饮推荐：[○]黔大叔大排档每个菜味道都很赞，性价比也还很高，尤其是招牌糟辣鱼，是每桌必点的硬菜。菜品推荐：[One]招牌糟辣鱼，满满一盘糟辣椒，看着辣吃起来香，特别推荐糟辣椒拌饭的吃饭，太开胃啦[!][!][Fire][Fire][Two]砂锅娃娃菜，辣的吃多了吃点清淡的，娃娃菜上面铺了一层火腿腊肉，汤汁鲜美，非常爽口。[DoubleHearts][Three]赤水豆腐花，白白嫩嫩，调料味道咸口，很过瘾。[IceCream][○]南门口肠旺面肠旺面是贵阳必吃榜之一，南门口是当地老字号。红油汤底，码子是脆哨、肥肠、猪血，很多种类可以选择哦[!][!][Taro][○]丁姨妈特色烙锅贵阳最好吃的烙锅，可以选各种菜一起在铁锅里炒，臭豆腐、洋芋粑、牛肉、韭菜鸡蛋都是必点菜品，炒好后在锅里围成一圈，沾上辣椒面，最喜欢的是洋芋粑，外表酥脆的土豆壳非常香。[Tiptop][Tiptop]<ctag type=""4"" id=""93329"" businesstype=""1"">#贵阳怎么玩</ctag> <ctag type=""4"" id=""137256"" businesstype=""1"">#不出家门游日本</ctag> <ctag type=""4"" id=""104909"" businesstype=""4"">#人文历史趣发现</ctag> <ctag type=""4"" id=""59353"" businesstype=""2"">#一起去探店</ctag> <ctag type=""4"" id=""59352"" businesstype=""2"">#小众发现社</ctag>",展开更多,
无评分,匿名用户,贵阳市中心正宗黔北菜，最高性价比黔菜馆这家真是宝藏！在市中心！走路就到 #甲秀楼 ‼️现在来吃的全部都是贵阳本地人‼️菜品完全没有雷区，每道都很好吃，味道正宗关键是价格真的便宜！这个才是来贵阳必打卡的黔菜馆～-🏠【环境：里面很宽敞，也有包房，桌椅都是真正的老古董，有的已经几百年了！价值不菲！有些抽屉里还会翻出几十年前的老报纸📰！！自带一种老贵阳的氛围！厨房是全开放式，用的什么油什么米都能看见，就连切菜都在眼前！！放心！饭点时生意是真的很好，热热闹闹挤满了本地人，来吃的男女老少都有！且真的全都是本地人！有很多都是一家人来吃！-👩‍🍳菜品口味偏黔北（遵义），是黔北江湖菜！上菜速度贼快！！✔️五个人点了满桌菜，一共16道，打折下来才100+，吃得舒坦又满足！！✔️单道菜品最便宜的才6⃣️元！！✔️大多菜都在十几二十几元！！✔️甜品小吃基本十元左右！✔️性价比真的高！-✅招牌必点：▪️【招牌糟辣鱼】进店几乎看每桌都有点它，分量真的扎实，糟辣椒酸辣入味！很下饭很可口！▪️【大叔黄牛肝】平时不爱吃牛肝猪肝，这个我吃了！怪味没那么重，炒得很嫩很入味，贼下饭！连吃了好几夹！▪️【豆豉黑猪肉】爱豆豉的臭味就点吧！▪️【赤水豆花】6元一碗！在贵阳找不到比它更平价的了！蘸水味道很好，够辣够味！▪️【鲜肉锅贴】点单后现起锅！一个个里面都是肉哇！满足满足！▪️【血旺烧肥肠】吃饭有肥肠的店我都会点肥肠！他们家这一份太太太满足了，肥肠量超多，血旺又很嫩，汤汁都很有味儿！爱了！！✔️汤都是9块一盅，有土鸡汤、排骨汤、竹荪野菌汤！-整体菜品真的都非常好吃又正宗，价格也很实惠，来吃一次就会二刷的店！而且有很多贵阳本地老者者会约在下午来店里喝茶闲聊！！当茶馆使！--✅店名：黔大叔大牌档 #黔大叔大牌档｜ 地址： #贵阳 南明区富水南路168号泰祥国际一楼（楼上就是黔诚酸汤牛肉，走路就到甲秀楼）｜ 时间：11:00-22:30｜ 人均：💰30+---贵阳探店 | 贵阳旅行 | 贵阳美食 ｜ 贵州美食贵州旅行 | 美食探店 | 贵州特色 ｜ 黔菜,展开更多,
无评分,匿名用户,好有烟火气的黔北菜！想带外地朋友来｜贵阳-🌟以前朋友来贵阳旅游，我都会带他们去吃吃丝娃娃、牛肉粉，酸汤火锅什么的‼️但这次get的这家专门吃黔北菜的贵阳美食大牌档！成为了我下次带朋友来吃的首选！江湖人称！【黔大叔大牌档】-✅关于餐厅⭕️店里很大，是70、80年代的装修感觉，融合了一点老茶馆🍵的味道，更有那个味道了！而且为了原汁原味的还原70\u002F80年代的贵阳用餐环境！老板店里所有的桌椅都是“古董”家具！！！💰💰有淘的也有收藏的，贵的好像小几万的都有，一顿饭下来奇怪的知识点又增加了-✅关于用餐🌟🌟他们家主打的是黔北菜系，u1s1，贵州菜吃了不少，但正儿八经专门吃黔北菜还是第一次，好有意思！食材都是公开透明的，‼️制作过程都可以看到，带外地朋友来又有得聊了！可以和他们慢慢分享我们贵州的美食文化～-✅不踩雷点单✅🌟招牌糟辣鱼：爱鱼女孩心中的No.1！糟辣椒也太香了，端上来我就忍不住要流口水！😆感觉泡饭都能吃三碗！鱼一点都不腥，鱼肉绵绵弹弹的，糟辣椒炒鸡香！（ps：虽然看起来全是辣椒🌶️，但糟辣椒其实不是🙅🏻‍♀️很辣的辣椒，主要偏酸便香，外地朋友放心点啦！）-🌟豆豉黑猪肉：一定要点的No.2！黑猪肉比起普通猪肉也要更香一点⭕️干锅的做法烘得干干的，一点也不会油腻～豆鼓小颗小颗的，混起一点蒜苗，本天秤座女孩一边吃一边考虑到底是用糟辣椒泡饭还是用豆鼓刨😫-🌟血旺烧肥肠：血旺真的是贵阳人的心头爱，火锅夜宵烧肥肠！💯肥肠肥噜噜的，和血旺搭配超级赞！一颗颗慢慢挑起吃，下点小酒，人生完美了！-🌟肉沫红苕粉：作为贵阳人是不可能放过红苕粉这东西的！酸辣酸辣的～入味程度百分之百！💯-🌟竹荪野菌汤：🥣他们家的汤都是小盅小盅的！一人份～ 口味上是清清淡淡的小汤，不会很厚重，下饭完美！-🌟陈皮绿豆汤：放了桂花🌼和陈皮的绿豆汤会更加酸酸甜甜～ 陈皮总让我想起小时候吃陈皮糖回忆～年代感up了！❗️-⚠️其他还有很多特色菜啦～-✅关于价格💰讲真他们家性价比很高了！！！菜价几块钱到40几左右，请朋友吃饭或者家里长辈吃饭真的是没有压力而且不丢面不输味！👍🏻比起很大牌的正餐，性价比高的同时多了一份独特的时代体验感，我喜欢～-🌟贵阳探店 ｜【黔大叔大牌档】📍地址：富水南路泰祥国际⏰营业时间：11:00-22:30💰人均：35元\t贵阳旅游｜贵阳美食 ｜贵阳吃饭,展开更多,
无评分,匿名用户,只有贵阳土著才知道的美食小巷只有贵阳土著才知道的美食小巷，就藏在甲秀楼边上，这份“硬货”的美食攻略，记得先收藏。第一家， #不二肥肠鸡火锅[地点]#，是位87年邹阿姨开的，香辣猪蹄必点第二家， #黔大叔大牌档[地点]#，50多种贵州地道的小份菜，好吃又实惠，推荐糟辣鱼第三家， #花园烧烤[地点]#，74年小哥开的，并且上过天天向上，推荐薄荷牛肉第四家， #有间油渣火锅[地点]#，号称油渣西施的85后兴义阿姨开的，推荐凉拌饵块粑第五家， #黔诚酸汤牛肉(甲秀楼2.0店)[地点]#，上过贵阳的必吃榜，推荐牛黄金第六家， #小娴·番茄鸡(大南门店)[地点]#，85年小哥和94年空姐阿姨开的，推荐凉拌卷皮,展开更多,
无评分,匿名用户,贵阳有家1500平的黔菜食堂，老贵阳的装修风格，像极了长沙文和友。店里有60多个菜品，单靠糟辣鱼和双椒鸡，养刁了附近3街坊的嘴，用糟辣椒拌饭吃，给个神仙都不当，上到70岁的棒小伙，下到40岁的天真少年是这里的常客。江湖传言，店主用1年时间收集了60张古董桌椅，花费150多万。,展开更多,
无评分,匿名用户,🍱这次麦麸和朋友一起去的这家店 #黔大叔大牌档性价比也太高了，菜品味道好，外面卖17、8的瓦罐汤这里才卖9块钱。朋友9个人才吃了不到400！算下来人均才40左右。•🍱环境店铺装修都是那种中式复古风格，一看就特别有年代感，墙上还挂着老贵阳的照片不禁让人感叹时间真的过得好快。透明厨房让人看到卫生，吃着也放心。•🍱菜品推荐✅招牌糟辣鱼几乎每桌必点，口味酸辣开胃，鱼肉很入味，刺也少，就着米饭能淦三大碗✅石斛土鸡汤汤喝起来很清爽，鲜甜，还便宜，外面都卖17.8这里只要9块。✅豆豉黑猪肉干锅的方式呈上桌，首先就是闻到豆豉的独有的香味，然后是黑猪肉的肉香，入口完全不觉得油腻✅虾仁粉丝煲虾仁q弹，粉丝也很入味，尤其是喜欢吃那个粉丝哈哈哈——————————————🏠名称： #黔大叔大牌档📍地址：南明区富水南路186号泰祥国际1层💰人均：40⏰时间：10.30—21.30————————————————#贵阳探店##美食日常##贵阳##贵阳衣食住行##贵阳吃喝玩乐#,展开更多,
