评分,用户,评论详情,日期,IP位置
无评分,匿名用户,2024春节自驾回程路过贵阳，心心念念的老凯里酸汤鱼必须要来n刷，他家之前来过好几次，这次隔了6.7年了，感觉更好，新装修更好，味道却还是不变，鱼是看到点看到称重，非常新鲜，酸汤混合特别的蘸料味道简直一发入魂，就是想念的味道，简直绝了，以后路过贵阳又来#收集新年好运仪式感 #当北方人到南方过年,展开更多,
无评分,匿名用户,贵州特色美食酸汤鱼，豆腐丸子，辣肉辣肠。,展开更多,
无评分,匿名用户,#夜游所吃 🐟如果到贵州旅行，你还没吃过贵州酸汤鱼，那等于没去过贵州，贵州美食其实非常多，其中的酸汤鱼是最不能错过的，今天我给大家推荐的这家位于鸿通城商场四楼的老凯俚酸汤鱼，在贵州本地人中超级出名，算是本地人爱吃的地道酸汤鱼之一吧🐟贵州是一个多民族的省份，特别擅长制酸，也喜欢吃酸食，有句民谣：“三天不吃酸，走路打蹿蹿”，酸汤具有开胃健脾之功效，在贵州众多酸汤中，又以苗家酸汤最为著名，它与众不同的地方是酸香丰富，是苗族传统的风味名菜，由于苗族同胞居住在大山里，山高路远，几乎家家都有酸坛，少的一两个，多的好几个，甚至几十个，苗家酿制酸汤取自高山上的泉水和自种的香糯酿制而成，味型独特、酸鲜可口，在中式烹调中还没有找到可以以这种酸汤风味媲美的味道🐟特别用酸汤烹制各种鱼，是贵州人最爱，苗族有句民谣：“最白最白的，要数冬天雪，最甜最甜的，要数白糖甘蔗，最香最美的，要数酸汤鱼”，在黔东南各地都有酸汤鱼，原汁原味不施油脂，符合当今饮食潮流，其中凯里酸汤最为有名，麻江县的酸汤鱼获得过中国西部国际博览会精品菜肴暨美食文化展特金奖和中国名宴金鼎奖🐟凯里酸汤鱼是以凯里市地域为名的一道菜品，属于贵州“黔家特色菜”，制作原料主要有酸汤、鱼、葱等，其鱼多选用当地出产的稻花鲤或鲶鱼、草鱼，酸汤最佳制法是以米汤自然发酵为汤底，配以木姜子、腌制西红柿酱、糟辣椒等多种作料熬煮而成，特别在贵阳的大街小巷都有酸汤，这家店最特别的是加上木姜子油，味道超正🚌老凯健酸汤鱼详细地址：贵阳市解放路100号鸿通城购物中心四楼（楼下停车位置多）🚄地铁1号线火车站下C出口步行十分钟⏰营业时间上午11点半到晚上10点💰人均消费：70元，性价比高🕹实用tips：吃完可以到楼下的二七路小吃街逛逛，亲眼看一下各种小吃的制作过程，购物买手信选择旁边的是沃尔玛#我的2022 #去了还想去的地方,展开更多,
无评分,匿名用户,来贵州一定要吃酸汤鱼呀🐟正宗的酸汤鱼 要去凯里吃！原本计划去，后来计划有变 就选了这家排名非常高，当然好评差评都有•我个人觉得非常好吃！够酸，够新鲜，份量也足。我们两个女生点了一斤半黄辣丁哇！这儿黄辣丁跟四川的不一样噢！巨大一只•这儿的酸汤是只有酸！没有放盐的那种酸，很爽如果你喜欢吃酸汤，这家我觉得很值得来打卡店里还有非常多当地的网红小吃丝娃娃，豆腐圆子，土豆饭。如果时间比较紧凑 来这一家就可以打卡完走的时候买了一瓶米酒给家人米酒也好评！•店名：老凯俚酸汤鱼(省府店)地址：省府路12号,展开更多,
无评分,匿名用户,挺不错的，味道正宗，美味，去的人也多,展开更多,
无评分,匿名用户,第一次到贵阳品尝当地特色，酸汤煮出来的鱼清香，蔬菜豆腐也蛮好吃，汤底里面的酸菜也不错，小番茄好酸哦。两大人一个孩子，消费276元。,展开更多,
无评分,匿名用户,好吃也贵。人气旺旺旺！！！！！！！,展开更多,
无评分,匿名用户,挺不错的，味道很好，性价比也高,展开更多,
无评分,匿名用户,贵阳的招牌，不是本地人才知道的哦,展开更多,
无评分,匿名用户,是一个比较不错的餐厅，菜品口味不错的,展开更多,
无评分,匿名用户,游客必须打卡的酸汤鱼，绝对好吃,展开更多,
无评分,匿名用户,经过多年的发展，如今，他们家的烧烤已经出现了多种烤法，有传统的木炭串串烧烤，有放在盆盆里的烧烤，有铁板烧烤，更有一种新式的无烟网烧，每种烤法都会让你感受一场不一样的视觉享受和味蕾盛宴。,展开更多,
无评分,匿名用户,详细地址：二七路鸿通城购物中心4层交通攻略：地铁1号线贵阳火车站C口步行940米营业时间：10:30-21:30推荐理由：鸿通城是火车站附近的一个集娱乐、美食、购物于一体的大型购物中心，楼下还是有名的二七路小吃一条街，这里能吃到贵州各地的美食小吃。这次托朋友常姐的福，来到颇有名气的老凯俚酸汤鱼店，饭店的装修以木制结构为主，环境优雅清新，半开放落地窗搭配流线型的天花板设计格调，加上形状各异的多色灯笼点缀，营造了一个温馨舒适的用餐环境。菜品推荐：酸汤鱼、豆腐圆子、米皮等。人均消费：80元/人必体验：必点的酸汤鱼火锅选的是新鲜的黄骨鱼，放入烧开的红色酸汤里充分熬煮，不久便能吃到完全入味的酸辣鱼肉，记得要蘸上搭配的辣椒花椒粉蘸料，也别忘放入大白菜到酸汤里，熟透了就有泡菜的口感了。搭配蔬菜（土豆、四季豆等）的米饭糯香可口，米皮清爽。,展开更多,
无评分,匿名用户,刚去吃了一次，口味特点还是不错的,展开更多,
