评分,用户,评论详情,日期,IP位置
无评分,匿名用户,贵阳·亮欢寨贵州寨子，算是近几年新晋的🏮网红餐厅，门头招牌装修的金碧辉煌，拍照📸取景还是蛮出片的，很有点重庆洪崖洞的感觉。特色是当地的风味～🐟酸汤鱼，据说是上过《舌尖上的中国》，还是非遗[Yeah]。🏮亮欢寨贵州寨子/甲秀楼店📍贵阳市南明区箭道街19号2栋⏰营业时间：10:00～21:00💰人均消费：200元🌳餐厅环境餐厅的格调档次满高端的，包厢与当地风情交融结合，看起来消费水平应该不低。🥘菜品口味推荐主菜：红汤酸汤鱼、苗家豆腐丸子、榕江卷粉，以及当地人每餐必吃的折耳根、干辣椒，酒水建议自带，餐厅的苗家🍶自酿酒度数低、易过量。🐟非遗红汤酸汤鱼侗族名菜，选用：江团鱼+汪刺（大），上桌后再以小火慢煮数十分钟，鱼肉与浓汤交融相会，肉质酥烂、鲜美无比，汤汁浓郁酸辣，鲜辣可口。🍙苗家豆腐圆子金黄酥嫩的苗家豆腐，独特而丰富的馅料，轻轻的咬上一口，感受那明显的层次感和细腻酥脆口感。🌯榕江卷粉这是源自榕江大街小巷的路边小吃，形似广东的肠粉，相比较而言，口感更细腻、更滑爽。🥬豆米炖野菜来云贵高原，一是野菜、二是菌菇，传说中的：三七、薄荷、和麻等，在这里都算做蔬菜，并且物美价廉，必须要品尝下。🚇交通指引轨道交通2号线至宝山南路站A2出口，步行或骑行2km到达；如果自家的话，门口路边有不少停车位。#当地才能吃到的美食 #当地特色小吃 #体验一回无辣不欢 #真香小吃大集合 #尝一尝地道老字号,展开更多,
无评分,匿名用户,#美食旬味会 #当地才能吃到的美食 #尝一尝地道老字号,展开更多,
无评分,匿名用户,趁出差贵阳的间隙，走马观花贵阳的网红打卡点.越秀楼，青雲街的美食，了解贵州的人文历史来到了贵州博物院，感觉贵阳说个烟火气十足的城市！,展开更多,
无评分,匿名用户,贵州最有名的就是苗家酸汤鱼了，因为小朋友不能吃辣，点了白酸汤，红酸汤是微辣的。味道很不错，但是价格是真不算低，贵阳的消费不低，三个人吃了将近500块。,展开更多,
无评分,匿名用户,贵阳几大人气旺的凯里酸汤鱼之一!,展开更多,
无评分,匿名用户,中国美食看贵州第五批国家级非遗名录公布，酸汤鱼上榜国家级非遗!【贵州非遗美食】这锅“红”了1000多年的酸汤鱼，每一口都是鲜香酸爽！#贵州美食 #当地才能吃到的美食 #当地特色小吃,展开更多,
无评分,匿名用户,亮欢寨我又来啦，这一次是朋友外地朋友过来玩，在携程上看到亮欢寨，请我吃饭，太开心了，刚到门口，就看到苗家阿妹阿哥在吹着芦笙跳着舞，服务很热情，带入桌，上茶水，水果，环境很有民族特色不愧是非遗文化啊，上菜速度很快，菜品很精美，特别是酸汤很好喝，很正宗，服务员还给我们夹鱼，换骨碟，把我的朋友服务的好开心 ，下次到贵州还要到这边来吃酸汤鱼。,展开更多,
无评分,匿名用户,🐟推荐：鸳鸯酸汤鱼🐟松哥说：解酒最好的办法就是多喝酸汤鱼汤！不知道是真是假，但经过前一天晚上的酒量大战之后，整个上午都提不起精神，更是没有任何食欲，唯有酸汤鱼是最有效的的解救办法！🐟松哥选择这家还是有原因的，除了是松哥爱吃之外，更是网红饭店，如此来头绝对不能放过。🐟店家建议我们吃鸳鸯汤底，清汤煮鱼之后用来喝汤，红汤煮鱼之后用来吃鱼，这个建议的确很好。用鱼煮出来的汤特别的鲜甜，而用红汤煮出来的鱼又特别的入味，鱼肉再沾上酱油，入口滑嫩，微酸微辣，美味无穷，让人开胃健脾，提神醒脑，十分赞！#贵阳怎么玩 #冬日互暖计划 #旅行就要这么拍 #冬令进补好时节 #念念不忘的2021,展开更多,
无评分,匿名用户,吃到一半，会有表演，但是价格偏贵，位置较远！味道一般般！,展开更多,
无评分,匿名用户,贵阳的酸汤鱼还是非常有特色的。,展开更多,
无评分,匿名用户,贵阳美味酸汤鱼探店推荐—贵阳亮欢寨快活林酸汤鱼店名：贵阳亮欢寨快活林酸汤鱼地址：贵州省贵阳市南明区解放路100号鸿通城四楼L4B31消费：人均60元左右亮欢寨的酸汤鱼上过央视九套的纪录片，店里除了吃鱼，还有很多贵州本地特色菜煮熟之后，鱼皮会有明显的绿色，大家买的时候可以注意下酸汤分两种，一种是糯米做的白汤，另一种是用番茄发酵制作的红汤。吃火锅的时候用骨汤把红汤白汤兑在一起。吃鱼前可以先尝尝酸汤的味道，有浓浓的木姜子香味和发酵的酸味。这种味道非常独特，独特到让人感觉它是一种异域风味，有种越南菜的感觉。tip：店里面的小米糕真心不错，吃鱼之前要记着先喝汤哦贵阳美食 贵阳旅游 贵阳攻略 贵阳探店,展开更多,
无评分,匿名用户,地道贵州特色，他家在贵阳很多连锁店。,展开更多,
无评分,匿名用户,地点繁华热闹 客流量很多生意兴隆 装修的不错风格喜欢非常不错 服务态度很好 热情好客 菜品丰富口味不错色香味俱全 价格方面可以,展开更多,
无评分,匿名用户,口味还行，每晚有些本地表演，可以体验一下高山流水的喝酒方式,展开更多,
