评分,用户,评论详情,日期,IP位置
无评分,匿名用户,贵州作为我国拥有最多世界自然遗产的省份除了风景独领风骚由于贵州多民族聚集+地理环境特殊食物自然也很不一样美食种类复杂繁多来一次根本吃不过来❗️❗️怎么办？？？！！！最简单的入门方案是：选择贵阳、遵义、凯里的当地连锁餐厅❗️❗️Tips: 荔波由于是小七孔所处地，整体较为商业化，美食还是在贵阳和凯里吃性价比最高！🌟入门必吃：✅贵阳小吃合辑：如果时间比较紧，没有精力一个个吃过来，选这个就没错了！【怪噜范·老贵阳街头名小吃】贵阳当地连锁，就近找店即可。✅丝娃娃：【丝恋丝娃娃】贵州省内连锁，找离景点及酒店近的就行。✅豆米火锅：此行最为推荐的美食❗️❗️❗️推荐指数：🌟🌟🌟🌟🌟【新大新豆米火锅】贵阳当地连锁，就近找店即可。【土风豆米火锅店】贵阳当地连锁，就近找店即可。✅酸汤牛肉/酸汤鱼：【贵厨酸汤牛肉】贵阳当地连锁，就近找店即可。【老凯俚酸汤鱼】贵阳当地连锁，就近找店即可。【黔诚酸汤牛肉】贵阳当地连锁，就近找店即可。【老腾鱼酱酸】酸汤鱼发源地凯里的当地连锁，在千户苗寨景区附近20km，自驾千万别错过❗️❗️小知识❗️酸汤指的是锅底，制作原料主要有大白菜、青菜、野生西红柿等等，很开胃酸汤牛肉和酸汤鱼其实理论上是同一种火锅，只是里面下的料不一样可以在酸汤鱼火锅里下牛肉，酸汤牛肉火锅里下鱼，完美实现一顿吃两种✅肠旺面【南门口肠旺面】贵阳当地连锁，就近找店即可。【南肠旺肠旺面】贵阳当地连锁，就近找店即可。✅香酥鸭：适合当夜宵或景区里爬山徒步的时候吃【但家香酥鸭】贵州省内连锁，就近找店即可。🌟夜猫子推荐：✅烙锅：烙锅的营业时间一般都是中午到凌晨两三点，是当地人夜宵的首选。【一烙锅】贵阳当地连锁，就近找店即可。#去有风的地方#贵州旅游#当地才能吃到的美食,展开更多,
无评分,匿名用户,他家的豆米火锅开了很多年了，不管是口味，环境，服务都一直不错,展开更多,
无评分,匿名用户,新大新豆米火锅是贵阳的一家连锁店，它家豆米是四季豆米煮熟，然后用煮豆米的汤，加上西红柿酱，作为底汤，在汤里加肉圆，豆腐，以及各种新鲜蔬菜，煮熟后，沾上调料，那叫一个好吃啊！,展开更多,
无评分,匿名用户,在贵阳前朋友就强烈推荐我吃豆米火锅，做了一下功课后就直奔了老牌豆米火锅店—新大新～说一下菜品吧【糟辣豆米火锅】听了店员的推荐选了招牌的浓郁➕重油口味，刚开始吃的时候超级好吃的，但是吃到后面就有点腻了【特色软哨】可以直接吃也可以下火锅吃，还是阔以勒【花生冰沙】这个是店里送的，但是我觉得是全场最佳，真的好好吃！第一次吃豆米火锅感觉还是不错滴，整体来说还是值得打卡的啦～#暑你最会玩 #贵阳美食 #当地才能吃到的美食,展开更多,
无评分,匿名用户,新大新的豆米火锅一直是我的最爱了。环境都不错，味道也不错。,展开更多,
无评分,匿名用户,味道还行，环境舒适，服务态度好。,展开更多,
无评分,匿名用户,豆米火锅也算贵阳的特色美食，非常下饭,展开更多,
无评分,匿名用户,他家汤锅很好吃，环境好，豆米和软哨完美结合，吃了还想去,展开更多,
无评分,匿名用户,12.10万象汇开业逛吃逛吃就是这个周末最重要的事！带家人来吃新大新豆米火锅尝一尝专属贵阳的火锅味道万象汇5层汇集了贵州餐饮的几大品牌如果在这儿附近想吃贵州菜上五楼就对了！新大新豆米火锅就在电梯旁一上来就能看到因为我也是第一次来不是很会点菜服务员小姐姐一一给我推荐比如汤底要选浓稠度，油度balabala瞬间get√传统豆米火锅汤底是——浓稠+重油！❤️值得一提的是❤️☑️凉菜、水果、粥♾️无限供应☑️餐后赠送自制酸奶☑️25分钟上齐一桌菜，超时菜品免费🆓☑️服务到位，全程贴心☑️餐后不留火锅味🔴豆米火锅据说新大新的豆米选用【豆种级别】紫花芸豆，豆汤香浓。关键豆米火锅也是贵州火锅中的清流，好吃不辣，不怕上火。涮锅前先来一碗豆汤，暖心也暖胃。🔴特色软哨没想到软哨也可以两吃，亦可下火锅，亦可沾着甜面酱，像吃烤肉一样裹生菜。用松板肉的部分制作，感觉香味更突出。🔴涮菜还推荐和牛、酥肉、自制午餐肉、炸腐皮，很多菜品都半份起点。应季的时令菜也是涮锅必点！🔴雷家豆腐圆子迷你豆腐圆子，配着蘸水更好入口。🔴青椒西红柿凉皮卷把裹卷做的更精细化，西红柿酱与青椒酱铺满凉皮卷，很清爽。没吃过豆米火锅的吃到最后不要急着加汤用煮到浓稠豆汤泡饭才是🔚的正确打开方式#排队也要吃的火锅 #当地才能吃到的美食 #当地特色小吃,展开更多,
无评分,匿名用户,交通方便，服务态度很好，干净卫生，味道好！,展开更多,
无评分,匿名用户,地地道道的贵州菜，汤是用四季豆米熬制而成,展开更多,
无评分,匿名用户,不错的豆米火锅 味道不错 连锁店,展开更多,
无评分,匿名用户,豆米糥，汤豆味浓，不油腻，五花肉软哨条油香劲道是标配，加配时蔬和豆皮3～4人够也，先来上一小碗豆米豆汤，再食软哨—豆皮—蔬菜，最后豆汤泡饭，那真是满口的香。,展开更多,
无评分,匿名用户,服务热情，味道不错，环境舒适，值得一去,展开更多,
无评分,匿名用户,贵阳连锁豆米火锅店，味道还可以，价格实惠,展开更多,
无评分,匿名用户,火锅很下饭 好吃 味道也好 下次还来,展开更多,
