评分,用户,评论详情,日期,IP位置
无评分,匿名用户,提到贵阳小吃，怎么都绕不过丝娃娃。这种从街边铺油纸摆摊蹲着吃开始，逐渐进化成小板凳坐着吃，有椅子小店吃，最后出现网红连锁店的进化过程，可以看做是贵阳经济逐渐变化的缩影。其中在贵阳摊子铺的最大的，必须是“丝恋”红酸汤丝娃娃。12家连锁店，每家分店排队都堪称壮观，不提前用手机排号的话，基本每次吃都要在店门口等1-2小时。还是很多人，因为提前用手机排了号，所以我的等待时间大约20分钟吧。这里说一下，他们家可以在等待的时候门口自己点单，会给你菜单自己用铅笔勾。为了节省时间，提前点菜很重要。这里提醒一下，丝娃娃不用每人一份，可以按人头份量减个1-2份，因为还要加小菜，吃不完就比较浪费了。入座以后上菜最快的就是镇店之宝丝娃娃，丝娃娃因外形得名，包好以后类似婴儿在襁褓。因为都是切成丝状的素材，所以又称为丝娃娃。丝恋的特色就是她们家的红酸汤，每个桌上都有个铁壶，壶里就是红酸汤，这种红酸汤是用酸母跟番茄熬制而成，酸爽开胃，我喜欢直接先喝一碗，诶嘿。敲黑板，丝娃娃皮是要钱的，但！素菜是不限量的！想吃多少吃多少！千万不要客气，店里一般给你上的都只有很少一点，请自己DIY，身后架子上全是。但请尽量不要浪费！包好以后淋上一勺红酸汤，直接一口干掉，各种素菜跟酸爽的汤汁，在口腔里全面混合，吃下去就是开！胃！这里要特别推荐一下，请点上一份儿脆哨，包的时候放上一点，有脆哨的油脂混合这素菜的爽脆，口感会提升很多。他们家的必点项目我首推冰粉，四四方方的大碗，冰粉、玫瑰糖、葵花籽，黑芝麻白芝麻，花生仁，去掉了略带油腻的冬瓜糖和粘牙的软糖，整体口感更符合我们现在的饮食习惯，必须来一碗。他们家之所以能把连锁店开这么多，跟他们不停的更新新菜品是分不开的。很多街头小食被加上创新做法，成为了店内比较热门的菜品，在保证口味的同时，提升了客单价，所以才能开得到处都是。因为今天是跟北方朋友一起来的，所以点了酱爆掌中宝。这个菜里面花生和芝麻给得非常多，酥脆咸香，加上烤掌中宝独特的脆韧口感，一筷子下去满口生香。怪噜是贵阳土话，是奇奇怪怪的意思。怪噜饵块粑脱胎于怪噜饭，炒的时候里面要放红腰豆、辣椒，青菜，还有最重要的腊肉或者广式香肠。色红味重，饵块粑炒,展开更多,
无评分,匿名用户,面皮很好，不会破，很容易撕开。味道也还可以，不过绿豆汤有点太甜了，推荐菜品:金牌卤肉饭，炒牛肉，。炒酸粉，味道都很不错哦！,展开更多,
无评分,匿名用户,每次来丝恋就是排队等等等啊。但是味道确实很好吃。桂花黄桃不推荐。没什么味道。牛排是必点项。今天又有一个必点项就是掌中宝。又糯味道又好吃。脑花一个人吃不完。好大一碗。鸡丝豆腐脑也不错。很嫩。招牌酸汤也是没得说啦。就是午饭等到3点过才得吃。晚上吃不下了,展开更多,
无评分,匿名用户,特色小吃，味道不错！,展开更多,
无评分,匿名用户,人很多，排很长时间的队，始终满座，挤，热，但确实好吃，除了丝娃娃，还有烤鸡脚筋，芽菜脆哨炒饭，玫瑰冰粉都不错！,展开更多,
无评分,匿名用户,除了排队久点，一切都好。,展开更多,
无评分,匿名用户,人气很旺，要早来,展开更多,
无评分,匿名用户,还不错、每次去吃都很饱,展开更多,
无评分,匿名用户,服务还是很好的，哪家店都一样，就是不同的店，红汤有些微的不一样,展开更多,
无评分,匿名用户,经常来！很好吃！但得先排队才行！,展开更多,
无评分,匿名用户,口味赞，就是人多排号难，可以去之前在手机上先排号,展开更多,
无评分,匿名用户,味道不错，就是土豆丝感觉好像坏了,展开更多,
无评分,匿名用户,好吃的，太难等了就是,展开更多,
无评分,匿名用户,好吃，就是排队排了两小时,展开更多,
无评分,匿名用户,挺好吃的。上午11点过去的，没有排位置。,展开更多,
