评分,用户,评论详情,日期,IP位置
无评分,匿名用户,贵阳探店丨树厨地道黔菜店名：树厨地道黔菜（ccPack店）地址：贵阳市观山湖区中天金融城ccpack馆b馆L1-89号（第一次去比较难找，在ccpack里面）营业时间：11:30-21:00（周一至周日）推荐菜品：【遵义鸡血旺】【糟椒小炒肉】【黔味炝锅鱼】人均：50💰/人（性价比简直不要太高）探店心得：今天发现一家宝藏黔菜店，不仅性价比高，人少安静味道还很不错，搜了一下分店也很多，推荐给大家，作为一名湖兰（南）人，真的有被惊喜的，尤其是遵义鸡血旺，有被惊喜的味道，其他的也很好吃（超出一般菜馆的水平），本来没有报很高的期望去吃的，谁知道不仅味道好而且价格很惊喜，毕竟在贵阳CBD商圈，我们五个人，人均50不到，吃的饱饱的，这里推荐团购的四人套餐（198💰），性价比超高（不过他们家小糍粑味道比较普通），我们去的ccpack店环境很不错，感觉比较适合约会和拍照，会很出片，后续还会再去这是来贵阳避暑目前吃到味道和性价比最高的贵州菜了！,展开更多,
无评分,匿名用户,树厨地道黔菜餐厅(世纪金源店)地点:金阳世纪城世纪金源购物中心品牌:树厨地道黔菜产品:新派黔菜服务:热情，舒心，有礼貌环境:舒服，放松无压力……交通:公交车或者的士,展开更多,
