评分,用户,评论详情,日期,IP位置
无评分,匿名用户,每次到贵阳来，老凯俚酸汤鱼是必须要来打卡的，这家店位置不错，停车比较方便，店面面积大，装修有一些苗家民族特色，鱼都是现点现做，非常的新鲜，酸汤非常的有苗家特色，越吃越出味，越吃越想吃，其他的就只能说将就，工作人员态度好，服务热情。,展开更多,
无评分,匿名用户,很多年的老店了，吃客依然很多😋,展开更多,
无评分,匿名用户,苗乡有“三天不吃酸，走路打蹿蹿”的俗语，来贵阳旅游必吃酸汤，这家店店面规模较大，布置很有地方特色，菜的味道正宗，服务也热情周到，整体感觉很好。,展开更多,
